,favorite,retweet,tweet_id
1850,1943,1048,675483430902214656
1851,1597,613,675432746517426176
1852,1798,545,675372240448454658
1853,1102,250,675362609739206656
1854,34457,18486,675354435921575936
1855,4141,2444,675349384339542016
1856,2921,1389,675334060156301312
1857,3808,1744,675166823650848770
1858,6615,2808,675153376133427200
1859,3932,1816,675149409102012420
1860,994,260,675147105808306176
1861,1255,338,675146535592706048
1862,2242,967,675145476954566656
1863,1362,529,675135153782571009
1864,2052,842,675113801096802304
1865,1010,272,675111688094527488
1866,2926,1216,675109292475830276
1867,1110,354,675047298674663426
1868,2843,1290,675015141583413248
1869,1024,242,675006312288268288
1870,1625,505,675003128568291329
1871,2363,1190,674999807681908736
1872,906,380,674805413498527744
1873,3151,929,674800520222154752
1874,2632,1174,674793399141146624
1875,1152,271,674790488185167872
1876,845,223,674788554665512960
1877,2097,1299,674781762103414784
1878,1180,513,674774481756377088
1879,1922,858,674767892831932416
1880,825,258,674764817387900928
1881,1426,481,674754018082705410
1882,1540,501,674752233200820224
1883,1469,587,674743008475090944
1884,515,54,674742531037511680
1885,1173,422,674739953134403584
1886,673,99,674737130913071104
1887,1200,499,674690135443775488
1888,1692,699,674670581682434048
1889,961,271,674664755118911488
1890,1499,538,674646392044941312
1891,1074,295,674644256330530816
1892,1753,628,674638615994089473
1893,1566,615,674632714662858753
1894,984,108,674606911342424069
1895,6503,2207,674468880899788800
1896,1110,382,674447403907457024
1897,1167,420,674436901579923456
1898,1491,567,674422304705744896
1899,711,149,674416750885273600
1900,1248,500,674410619106390016
1901,1562,615,674394782723014656
1902,889,330,674372068062928900
1903,584,77,674330906434379776
1904,1478,551,674318007229923329
1905,11853,7426,674307341513269249
1906,15444,6327,674291837063053312
1907,1636,777,674271431610523648
1908,935,245,674269164442398721
1909,1711,900,674265582246694913
1910,1355,488,674262580978937856
1911,1530,600,674255168825880576
1912,783,181,674082852460433408
1913,1020,305,674075285688614912
1914,6647,2378,674063288070742018
1915,3477,1398,674053186244734976
1916,1517,515,674051556661161984
1917,1476,688,674045139690631169
1918,750,136,674042553264685056
1919,1145,436,674038233588723717
1920,878,233,674036086168010753
1921,1868,1309,674024893172875264
1922,1179,322,674019345211760640
1923,1638,693,674014384960745472
1924,1252,376,674008982932058114
1925,2035,1032,673956914389192708
1926,1215,388,673919437611909120
1927,3326,1739,673906403526995968
1928,973,267,673887867907739649
1929,3211,813,673716320723169284
1930,3701,2233,673715861853720576
1931,1083,317,673711475735838725
1932,885,296,673709992831262724
1933,1116,308,673708611235921920
1934,1145,417,673707060090052608
1935,1306,422,673705679337693185
1936,1491,608,673700254269775872
1937,3965,2092,673697980713705472
1938,1816,689,673689733134946305
1939,1316,526,673688752737402881
1940,1505,465,673686845050527744
1941,1427,499,673680198160809984
1942,1301,384,673662677122719744
1943,747,258,673656262056419329
1944,1166,394,673636718965334016
1945,1655,773,673612854080196609
1946,1240,391,673583129559498752
1947,860,284,673580926094458881
1948,1439,596,673576835670777856
1949,1062,330,673363615379013632
1950,1517,711,673359818736984064
1951,1550,625,673355879178194945
1952,1719,575,673352124999274496
1953,761,223,673350198937153538
1954,2625,1371,673345638550134785
1955,1009,283,673343217010679808
1956,1317,630,673342308415348736
1957,14089,8453,673320132811366400
1958,901,281,673317986296586240
1959,7837,3376,673295268553605120
1960,1105,394,673270968295534593
1961,1473,771,673240798075449344
1962,2344,900,673213039743795200
1963,1771,668,673148804208660480
1964,2039,764,672997845381865473
1965,990,316,672995267319328768
1966,1008,305,672988786805112832
1967,1294,573,672984142909456390
1968,1874,1052,672980819271634944
1969,1753,975,672975131468300288
1970,994,375,672970152493887488
1971,1366,583,672968025906282496
1972,1475,680,672964561327235073
1973,1418,533,672902681409806336
1974,922,445,672898206762672129
1975,1618,879,672884426393653248
1976,1064,391,672877615439593473
1977,1366,608,672834301050937345
1978,1303,517,672828477930868736
1979,1009,340,672640509974827008
1980,1344,521,672622327801233409
1981,1270,622,672614745925664768
1982,1155,410,672609152938721280
1983,1157,431,672604026190569472
1984,1375,641,672594978741354496
1985,989,350,672591762242805761
1986,756,198,672591271085670400
1987,1066,394,672538107540070400
1988,675,181,672523490734551040
1989,1154,465,672488522314567680
1990,1178,640,672482722825261057
1991,739,129,672481316919734272
1992,1494,742,672475084225949696
1993,1412,572,672466075045466113
1994,6715,3588,672272411274932228
1995,1554,646,672267570918129665
1996,1190,363,672264251789176834
1997,2926,1652,672256522047614977
1998,1480,781,672254177670729728
1999,1790,639,672248013293752320
2000,712,164,672245253877968896
2001,926,335,672239279297454080
2002,1914,1064,672231046314901505
2003,813,224,672222792075620352
2004,2347,1224,672205392827572224
2005,1055,393,672169685991993344
2006,903,381,672160042234327040
2007,1822,766,672139350159835138
2008,2502,1210,672125275208069120
2009,1034,387,672095186491711488
2010,978,387,672082170312290304
2011,1347,545,672068090318987265
2012,8790,4393,671896809300709376
2013,1378,594,671891728106971137
2014,3599,1453,671882082306625538
2015,1477,728,671879137494245376
2016,1301,584,671874878652489728
2017,1168,530,671866342182637568
2018,955,483,671855973984772097
2019,7335,3688,671789708968640512
2020,1239,553,671768281401958400
2021,1747,975,671763349865160704
2022,1399,816,671744970634719232
2023,767,240,671743150407421952
2024,1499,791,671735591348891648
2025,8882,4630,671729906628341761
2026,13377,7680,671561002136281088
2027,951,219,671550332464455680
2028,1410,632,671547767500775424
2029,2071,1110,671544874165002241
2030,1135,598,671542985629241344
2031,962,417,671538301157904385
2032,1224,434,671536543010570240
2033,1070,610,671533943490011136
2034,875,272,671528761649688577
2035,1452,561,671520732782923777
2036,982,306,671518598289059840
2037,1680,770,671511350426865664
2038,7323,3742,671504605491109889
2039,956,472,671497587707535361
2040,1051,495,671488513339211776
2041,606,216,671486386088865792
2042,792,243,671485057807351808
2043,1470,782,671390180817915904
2044,1164,310,671362598324076544
2045,416,155,671357843010908160
2046,496,118,671355857343524864
2047,1010,459,671347597085433856
2048,767,227,671186162933985280
2049,1163,362,671182547775299584
2050,907,375,671166507850801152
2051,1731,1172,671163268581498880
2052,388,86,671159727754231808
2053,746,229,671154572044468225
2054,695,161,671151324042559489
2055,698,241,671147085991960577
2056,1211,690,671141549288370177
2057,965,425,671138694582165504
2058,776,204,671134062904504320
2059,3636,2685,671122204919246848
2060,1404,817,671115716440031232
2061,1189,463,671109016219725825
2062,1150,308,670995969505435648
2063,25515,9295,670842764863651840
2064,617,206,670840546554966016
2065,1158,736,670838202509447168
2066,462,132,670833812859932673
2067,763,231,670832455012716544
2068,5795,4313,670826280409919488
2069,803,201,670823764196741120
2070,633,102,670822709593571328
2071,3306,1643,670815497391357952
2072,1173,284,670811965569282048
2073,1189,519,670807719151067136
2074,2044,1004,670804601705242624
2075,351,93,670803562457407488
2076,756,248,670797304698376195
2077,867,292,670792680469889025
2078,689,254,670789397210615808
2079,627,213,670786190031921152
2080,850,419,670783437142401025
2081,1639,831,670782429121134593
2082,806,304,670780561024270336
2083,340,76,670778058496974848
2084,1115,450,670764103623966721
2085,466,120,670755717859713024
2086,996,537,670733412878163972
2087,865,390,670727704916926465
2088,1264,526,670717338665226240
2089,790,391,670704688707301377
2090,610,256,670691627984359425
2091,779,307,670679630144274432
2092,261,45,670676092097810432
2093,11157,5345,670668383499735048
2094,1588,809,670474236058800128
2095,364,89,670468609693655041
2096,1010,587,670465786746662913
2097,570,220,670452855871037440
2098,1235,710,670449342516494336
2099,6972,2090,670444955656130560
2100,676,206,670442337873600512
2101,1094,555,670435821946826752
2102,1461,687,670434127938719744
2103,335,121,670433248821026816
2104,1445,674,670428280563085312
2105,537,174,670427002554466305
2106,1363,680,670421925039075328
2107,655,332,670420569653809152
2108,589,341,670417414769758208
2109,2124,957,670411370698022913
2110,580,237,670408998013820928
2111,450,168,670403879788544000
2112,581,227,670385711116361728
2113,767,286,670374371102445568
2114,340,71,670361874861563904
2115,443,118,670338931251150849
2116,4006,1306,670319130621435904
2117,442,143,670303360680108032
2118,736,300,670290420111441920
2119,1077,357,670093938074779648
2120,725,267,670086499208155136
2121,2320,1335,670079681849372674
2122,1626,838,670073503555706880
2123,659,261,670069087419133954
2124,795,367,670061506722140161
2125,695,350,670055038660800512
2126,673,187,670046952931721218
2127,782,117,670040295598354432
2128,610,296,670037189829525505
2129,345,98,670003130994700288
2130,336,89,669993076832759809
2131,461,171,669972011175813120
2132,313,64,669970042633789440
2133,528,179,669942763794931712
2134,394,111,669926384437997569
2135,245,61,669923323644657664
2136,840,425,669753178989142016
2137,283,68,669749430875258880
2138,542,94,669684865554620416
2139,408,116,669683899023405056
2140,367,141,669682095984410625
2141,696,304,669680153564442624
2142,838,463,669661792646373376
2143,3676,1912,669625907762618368
2144,984,391,669603084620980224
2145,532,160,669597912108789760
2146,1547,988,669583744538451968
2147,450,153,669573570759163904
2148,1648,1060,669571471778410496
2149,243,60,669567591774625800
2150,401,130,669564461267722241
2151,378,81,669393256313184256
2152,1389,764,669375718304980992
2153,515,190,669371483794317312
2154,476,166,669367896104181761
2155,651,242,669363888236994561
2156,381,131,669359674819481600
2157,2815,1343,669354382627049472
2158,671,269,669353438988365824
2159,460,198,669351434509529089
2160,1050,440,669328503091937280
2161,599,121,669327207240699904
2162,513,216,669324657376567296
2163,938,407,669216679721873412
2164,460,178,669214165781868544
2165,1045,503,669203728096960512
2166,683,328,669037058363662336
2167,768,392,669015743032369152
2168,597,264,669006782128353280
2169,21671,6733,669000397445533696
2170,458,247,668994913074286592
2171,779,369,668992363537309700
2172,710,345,668989615043424256
2173,934,500,668988183816871936
2174,574,177,668986018524233728
2175,563,326,668981893510119424
2176,826,373,668979806671884288
2177,1364,619,668975677807423489
2178,154,25,668967877119254528
2179,736,251,668960084974809088
2180,295,74,668955713004314625
2181,281,61,668932921458302977
2182,330,106,668902994700836864
2183,412,161,668892474547511297
2184,548,313,668872652652679168
2185,470,174,668852170888998912
2186,456,147,668826086256599040
2187,595,285,668815180734689280
2188,732,396,668779399630725120
2189,551,229,668655139528511488
2190,934,573,668645506898350081
2191,922,561,668643542311546881
2192,1121,563,668641109086707712
2193,1083,510,668636665813057536
2194,2938,1744,668633411083464705
2195,745,338,668631377374486528
2196,332,122,668627278264475648
2197,410,140,668625577880875008
2198,1506,826,668623201287675904
2199,216,46,668620235289837568
2200,634,333,668614819948453888
2201,1732,1145,668587383441514497
2202,254,61,668567822092664832
2203,542,239,668544745690562560
2204,484,226,668542336805281792
2205,258,78,668537837512433665
2206,484,237,668528771708952576
2207,337,113,668507509523615744
2208,426,139,668496999348633600
2209,442,248,668484198282485761
2210,478,155,668480044826800133
2211,920,544,668466899341221888
2212,643,313,668297328638447616
2213,259,34,668291999406125056
2214,524,144,668286279830867968
2215,856,241,668274247790391296
2216,574,251,668268907921326080
2217,1352,650,668256321989451776
2218,1027,511,668248472370458624
2219,6441,3000,668237644992782336
2220,316,110,668226093875376128
2221,525,209,668221241640230912
2222,571,204,668204964695683073
2223,673,205,668190681446379520
2224,510,202,668171859951755264
2225,512,330,668154635664932864
2226,580,302,668142349051129856
2227,689,258,668113020489474048
2228,1319,838,667937095915278337
2229,309,117,667924896115245057
2230,217,58,667915453470232577
2231,511,318,667911425562669056
2232,876,390,667902449697558528
2233,1967,1150,667886921285246976
2234,846,508,667885044254572545
2235,402,124,667878741721415682
2236,651,427,667873844930215936
2237,3102,1084,667866724293877760
2238,250,81,667861340749471744
2239,294,65,667832474953625600
2240,1089,524,667806454573760512
2241,338,98,667801013445750784
2242,719,344,667793409583771648
2243,424,253,667782464991965184
2244,239,59,667773195014021121
2245,461,229,667766675769573376
2246,383,158,667728196545200128
2247,502,332,667724302356258817
2248,0,35,667550904950915073
2249,0,33,667550882905632768
2250,5980,2395,667549055577362432
2251,341,132,667546741521195010
2252,894,549,667544320556335104
2253,208,70,667538891197542400
2254,845,561,667534815156183040
2255,487,254,667530908589760512
2256,1751,1167,667524857454854144
2257,379,198,667517642048163840
2258,6987,2215,667509364010450944
2259,545,227,667502640335572993
2260,544,287,667495797102141441
2261,548,237,667491009379606528
2262,263,101,667470559035432960
2263,195,65,667455448082227200
2264,320,93,667453023279554560
2265,805,605,667443425659232256
2266,463,248,667437278097252352
2267,311,85,667435689202614272
2268,476,225,667405339315146752
2269,200,58,667393430834667520
2270,376,169,667369227918143488
2271,505,250,667211855547486208
2272,629,272,667200525029539841
2273,400,110,667192066997374976
2274,765,431,667188689915760640
2275,14748,6457,667182792070062081
2276,194,57,667177989038297088
2277,627,474,667176164155375616
2278,255,86,667174963120574464
2279,228,95,667171260800061440
2280,2756,1189,667165590075940865
2281,262,65,667160273090932737
2282,48966,17791,667152164079423490
2283,4737,2307,667138269671505920
2284,336,133,667119796878725120
2285,339,130,667090893657276420
2286,412,127,667073648344346624
2287,85,14,667070482143944705
2288,169,49,667065535570550784
2289,221,56,667062181243039745
2290,191,51,667044094246576128
2291,460,234,667012601033924608
2292,248,98,666996132027977728
2293,2615,1014,666983947667116034
2294,838,568,666837028449972224
2295,220,81,666835007768551424
2296,258,99,666826780179869698
2297,532,259,666817836334096384
2298,244,94,666804364988780544
2299,779,499,666786068205871104
2300,396,203,666781792255496192
2301,360,178,666776908487630848
2302,240,67,666739327293083650
2303,440,223,666701168228331520
2304,190,48,666691418707132416
2305,897,592,666649482315059201
2306,234,85,666644823164719104
2307,529,212,666454714377183233
2308,105,22,666447344410484738
2309,129,50,666437273139982337
2310,168,54,666435652385423360
2311,321,199,666430724426358785
2312,166,84,666428276349472768
2313,319,114,666421158376562688
2314,127,47,666418789513326592
2315,450,330,666411507551481857
2316,110,41,666407126856765440
2317,168,86,666396247373291520
2318,189,93,666373753744588802
2319,782,577,666362758909284353
2320,222,73,666353288456101888
2321,300,140,666345417576210432
2322,199,92,666337882303524864
2323,511,358,666293911632134144
2324,149,68,666287406224695296
2325,177,76,666273097616637952
2326,104,35,666268910803644416
2327,14402,6660,666104133288665088
2328,79,13,666102155909144576
2329,158,69,666099513787052032
2330,166,76,666094000022159362
2331,119,45,666082916733198337
2332,323,166,666073100786774016
2333,148,62,666071193221509120
2334,479,223,666063827256086533
2335,112,57,666058600524156928
2336,298,142,666057090499244032
2337,437,257,666055525042405380
2338,1229,854,666051853826850816
2339,132,58,666050758794694657
2340,109,40,666049248165822465
2341,298,141,666044226329800704
2342,125,44,666033412701032449
2343,130,47,666029285002620928
2344,2560,518,666020888022790149
